stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1066890085","2018-11-08 11:48:08","Brazil&#8217;s Bolsonaro Faces First Fiscal Setback as Judges&#8217; Pay Rises","https://www.theepochtimes.com/brazils-bolsonaro-faces-first-fiscal-setback-as-judges-pay-rises_2711341.html","en","False","politics and government, finances, budgets and budgeting, economic conditions and trends","23411","Epoch Times","http://www.theepochtimes.com"
"1066882821","2018-11-08 11:29:04","The “It Wasn’t All Crap” Edition","https://slate.com/human-interest/2018/11/the-waves-on-the-midterms-made-for-tv-christmas-movies-and-brazilian-women-response-to-jair-bolsonaro.html","en","False","politics and government, women","19643","Slate.com","http://www.slate.com"
"1066910066","2018-11-08 12:14:44","Brazil's Bolsonaro eyes former directors to lead central bank -source","http://feeds.reuters.com/~r/reuters/companyNews/~3/ERDouOHMThU/brazils-bolsonaro-eyes-former-directors-to-lead-central-bank-source-idUSL2N1XJ0LB","en","False","","4442","Reuters","http://www.reuters.com"
"1066973258","2018-11-08 00:00:46","With Brazil&#8217;s Bolsonaro, Israel Finds Another Natural Partner on the Far-Right","https://original.antiwar.com/cook/2018/11/07/with-brazils-bolsonaro-israel-finds-another-natural-partner-on-the-far-right/","en","False","","67560","antiwar.com","http://antiwar.com/#spider"
"1067025719","2018-11-08 12:27:12"," Rio de Janeiro state legislators arrested in bribery probe ","https://www.beaumontenterprise.com/news/crime/article/10-Rio-de-Janeiro-legislators-arrested-in-bribery-13374487.php","en","True","","663445","Hardin County News","http://www.beaumontenterprise.com/hardincountynews/"
"1066983548","2018-11-08 12:27:12","Rio de Janeiro state legislators arrested in bribery probe","http://feeds.foxnews.com/~r/foxnews/world/~3/AyZ_FEA6XFk/rio-de-janeiro-state-legislators-arrested-in-bribery-probe","en","False","","660437","Kokomo Herald","http://www.kokomoherald.com/"
"1067022463","2018-11-08 12:27:12"," Rio de Janeiro state legislators arrested in bribery probe ","https://www.beaumontenterprise.com/news/crime/article/10-Rio-de-Janeiro-legislators-arrested-in-bribery-13374487.php","en","True","","663403","Jasper Newsboy","http://www.beaumontenterprise.com/jasper/"
"1067076027","2018-11-08 12:53:57","China increasingly involved in Brazil’s ambitious Amazon rail network","https://news.mongabay.com/2018/11/china-increasingly-involved-in-brazils-ambitious-amazon-rail-network/","en","False","","19317","Mongabay","https://news.mongabay.com/"
"1067086522","2018-11-08 13:09:47","Owners rebrand Brayton Point with offshore wind in mind","http://www.heraldnews.com/news/20181108/owners-rebrand-brayton-point-with-offshore-wind-in-mind?rssfeed=true","en","False","","296816","ojornal.com","http://ojornal.com/"
"1067083610","2018-11-08 13:09:47","Owners rebrand Brayton Point with offshore wind in mind","http://www.heraldnews.com/news/20181108/owners-rebrand-brayton-point-with-offshore-wind-in-mind?rssfeed=true","en","False","","394715","O Jornal","http://www.heraldnews.com/ojornal"
"1067100043","2018-11-08 12:14:44","Brazil's Bolsonaro eyes former directors to lead central bank -source","http://feeds.reuters.com/~r/reuters/UKBankingFinancial/~3/xtM-Ato67ys/brazils-bolsonaro-eyes-former-directors-to-lead-central-bank-source-idUSL2N1XJ0LB","en","False","","20438","uk.reuters.com","http://uk.reuters.com"
"1067100030","2018-11-08 13:13:45","UPDATE 2-Banco do Brasil CEO says bank ready to resume loan growth","http://feeds.reuters.com/~r/reuters/UKBankingFinancial/~3/XG868EaZiIo/update-2-banco-do-brasil-ceo-says-bank-ready-to-resume-loan-growth-idUSL2N1XJ09A","en","False","","20438","uk.reuters.com","http://uk.reuters.com"
"1067669178","2018-10-15 22:06:59","Brazil's far-right presidential candidate Bolsonaro holds wide.","https://www.reuters.com/article/us-brazil-election-poll/brazils-far-right-presidential-candidate-bolsonaro-holds-wide-lead-poll-idUSKCN1MP2LE","en","False","","4442","Reuters","http://www.reuters.com"
"1067284302","2018-11-05 15:27:40","Netanyahu to attend inauguration of Brazil’s right-wing president","http://m.jewishpresstampa.com/news/2018-11-02/World_News/Netanyahu_to_attend_inauguration_of_Brazils_rightw.html","en","False","","109519","jewishpresstampa.com","http://jewishpresstampa.com/"
"1067501853","2018-11-08 16:18:00","1º FÓRUM LIDE DO SETOR IMOBILIÁRIO E CONSTRUÇÃO CIVIL aborda recuperação econômica e aprovação da lei de distratos","https://www.prnewswire.com:443/news-releases/1o-forum-lide-do-setor-imobiliario-e-construcao-civil-aborda-recuperacao-economica-e-aprovacao-da-lei-de-distratos-809128731.html","pt","False","","19673","PR Newswire","http://www.prnewswire.com"
"1067766109","2018-11-08 16:12:58","Brazil risks Middle East trade with Israel embassy move","http://feeds.reuters.com/~r/Reuters/UKWorldNews/~3/ckFqWA_ULCI/brazil-risks-middle-east-trade-with-israel-embassy-move-idUKKCN1ND33F","en","False","","20438","uk.reuters.com","http://uk.reuters.com"
"1067815372","2018-11-08 17:12:22","Trump to snub Macron's 'Peace Forum' on Armistice weekend","https://japantoday.com/category/world/trump-to-snub-macron%27s-%27peace-forum%27-on-armistice-weekend","en","False","","56222","japantoday.com","http://japantoday.com/"
"1067921425","2018-11-08 18:06:00","Sura Hadad, DDS is recognized by Continental Who's Who","https://www.prnewswire.com:443/news-releases/sura-hadad-dds-is-recognized-by-continental-whos-who-300747165.html","en","False","","19673","PR Newswire","http://www.prnewswire.com"
"1067978175","2018-11-08 19:44:31.081496","Cyborg - Wikipedia","https://en.wikipedia.org/wiki/Cyborg#Origins","en","False","","18370","Wikipedia","http://en.wikipedia.org"
"1067969740","2018-11-08 19:02:00","Owners rebrand Brayton Point with offshore wind in mind
","http://www.southcoasttoday.com/news/20181108/owners-rebrand-brayton-point-with-offshore-wind-in-mind?rssfeed=true","en","False","","653256","Advocate - United States - Massachusetts","http://www.southcoasttoday.com/apps/pbcs.dll/section?Category=PUB01"
"1067973914","2018-11-08 19:02:00","Owners rebrand Brayton Point with offshore wind in mind
","http://www.southcoasttoday.com/news/20181108/owners-rebrand-brayton-point-with-offshore-wind-in-mind?rssfeed=true","en","False","","69865","southcoasttoday.com","http://www.southcoasttoday.com/#spider"
"1067972734","2018-11-08 19:02:00","Owners rebrand Brayton Point with offshore wind in mind
","http://www.southcoasttoday.com/news/20181108/owners-rebrand-brayton-point-with-offshore-wind-in-mind?rssfeed=true","en","False","","653193","Chronicle - United States - Massachusetts","http://www.southcoasttoday.com/apps/pbcs.dll/section?Category=PUB02"
